employee_id,week_starting,total_hours,overtime_hours,breached
E1200,2026-07-13,37.5,0.0,0
E1200,2026-07-20,36.5,0.0,0
E1200,2026-07-27,56.5,11.5,1
E1200,2026-08-03,38.25,0.0,0
E1200,2026-08-10,37.25,0.0,0
E1200,2026-08-17,18.0,0.0,0
E1201,2026-06-15,32.25,0.0,0
E1201,2026-06-22,46.75,1.75,0
E1201,2026-06-29,36.5,0.0,0
E1201,2026-07-06,25.75,0.0,0
E1201,2026-07-13,30.25,0.0,0
E1201,2026-07-20,45.25,0.25,0
E1201,2026-07-27,19.75,0.0,0
E1201,2026-08-03,47.25,2.25,0
E1201,2026-08-10,44.75,0.0,0
E1201,2026-08-17,36.25,0.0,0
E1202,2026-06-15,44.0,0.0,0
E1202,2026-06-22,36.5,0.0,0
E1202,2026-06-29,44.0,0.0,0
E1202,2026-07-06,43.25,0.0,0
E1202,2026-07-13,37.25,0.0,0
E1202,2026-07-20,37.75,0.0,0
E1202,2026-07-27,49.5,4.5,0
E1202,2026-08-03,50.0,5.0,0
E1202,2026-08-10,31.5,0.0,0
E1202,2026-08-17,41.25,0.0,0
E1203,2026-06-15,35.75,0.0,0
E1203,2026-06-22,38.75,0.0,0
E1203,2026-06-29,44.25,0.0,0
E1203,2026-07-06,36.75,0.0,0
E1203,2026-07-13,36.5,0.0,0
E1203,2026-07-20,40.5,0.0,0
E1203,2026-07-27,38.25,0.0,0
E1203,2026-08-03,35.25,0.0,0
E1203,2026-08-10,40.75,0.0,0
E1203,2026-08-17,36.5,0.0,0
E1204,2026-06-15,36.5,0.0,0
E1204,2026-06-22,44.25,0.0,0
E1204,2026-06-29,43.5,0.0,0
E1204,2026-07-06,47.0,2.0,0
E1204,2026-07-13,38.25,0.0,0
E1204,2026-07-20,44.25,0.0,0
E1204,2026-07-27,40.25,0.0,0
E1204,2026-08-03,43.25,0.0,0
E1204,2026-08-10,45.5,0.5,0
E1204,2026-08-17,17.75,0.0,0
E1205,2026-06-15,43.0,0.0,0
E1205,2026-06-22,43.75,0.0,0
E1205,2026-06-29,43.25,0.0,0
E1205,2026-07-06,42.5,0.0,0
E1205,2026-07-13,45.75,0.75,0
E1205,2026-07-20,46.5,1.5,0
E1205,2026-07-27,48.25,3.25,0
E1205,2026-08-03,49.75,4.75,0
E1205,2026-08-10,41.75,0.0,0
E1205,2026-08-17,32.25,0.0,0
E1206,2026-06-15,41.75,0.0,0
E1206,2026-06-22,38.0,0.0,0
E1206,2026-06-29,40.5,0.0,0
E1206,2026-07-06,38.75,0.0,0
E1206,2026-07-13,40.25,0.0,0
E1206,2026-07-20,40.5,0.0,0
E1206,2026-07-27,44.5,0.0,0
E1206,2026-08-03,45.0,0.0,0
E1206,2026-08-10,45.0,0.0,0
E1206,2026-08-17,27.75,0.0,0
E1207,2026-06-15,40.25,0.0,0
E1207,2026-06-22,40.0,0.0,0
E1207,2026-06-29,38.0,0.0,0
E1207,2026-07-06,38.75,0.0,0
E1207,2026-07-13,38.75,0.0,0
E1207,2026-07-20,40.5,0.0,0
E1207,2026-07-27,44.0,0.0,0
E1207,2026-08-03,41.0,0.0,0
E1207,2026-08-10,40.0,0.0,0
E1207,2026-08-17,20.0,0.0,0
E1208,2026-06-15,46.0,1.0,0
E1208,2026-06-22,48.25,3.25,0
E1208,2026-06-29,48.25,3.25,0
E1208,2026-07-06,47.75,2.75,0
E1208,2026-07-13,46.25,1.25,0
E1208,2026-07-20,51.25,6.25,0
E1208,2026-07-27,55.25,10.25,1
E1208,2026-08-03,45.75,0.75,0
E1208,2026-08-10,36.75,0.0,0
E1208,2026-08-17,26.5,0.0,0
E1209,2026-06-15,43.0,0.0,0
E1209,2026-06-22,27.25,0.0,0
E1209,2026-06-29,35.25,0.0,0
E1209,2026-07-06,34.25,0.0,0
E1209,2026-07-13,40.5,0.0,0
E1209,2026-07-20,48.5,3.5,0
E1209,2026-07-27,46.25,1.25,0
E1209,2026-08-03,40.75,0.0,0
E1209,2026-08-10,32.75,0.0,0
E1209,2026-08-17,36.5,0.0,0
E1210,2026-06-15,39.25,0.0,0
E1210,2026-06-22,41.0,0.0,0
E1210,2026-06-29,40.0,0.0,0
E1210,2026-07-06,41.75,0.0,0
E1210,2026-07-13,51.25,6.25,0
E1210,2026-07-20,34.0,0.0,0
E1210,2026-07-27,41.25,0.0,0
E1210,2026-08-03,29.5,0.0,0
E1210,2026-08-10,40.75,0.0,0
E1210,2026-08-17,36.75,0.0,0
E1211,2026-06-15,37.5,0.0,0
E1211,2026-06-22,47.5,2.5,0
E1211,2026-06-29,37.0,0.0,0
E1211,2026-07-06,43.75,0.0,0
E1211,2026-07-13,25.0,0.0,0
E1211,2026-07-20,36.5,0.0,0
E1211,2026-07-27,37.75,0.0,0
E1211,2026-08-03,37.5,0.0,0
E1211,2026-08-10,35.75,0.0,0
E1211,2026-08-17,36.0,0.0,0
E1212,2026-06-15,50.5,5.5,0
E1212,2026-06-22,45.25,0.25,0
E1212,2026-06-29,43.0,0.0,0
E1212,2026-07-06,26.25,0.0,0
E1212,2026-07-13,48.0,3.0,0
E1212,2026-07-20,20.0,0.0,0
E1212,2026-07-27,54.5,9.5,0
E1212,2026-08-03,43.5,0.0,0
E1212,2026-08-10,58.0,13.0,1
E1212,2026-08-17,24.5,0.0,0
E1213,2026-06-15,46.5,1.5,0
E1213,2026-06-22,40.0,0.0,0
E1213,2026-06-29,37.75,0.0,0
E1213,2026-07-06,36.75,0.0,0
E1213,2026-07-13,41.0,0.0,0
E1213,2026-07-20,26.25,0.0,0
E1213,2026-07-27,34.0,0.0,0
E1213,2026-08-03,36.0,0.0,0
E1213,2026-08-10,37.75,0.0,0
E1213,2026-08-17,36.0,0.0,0
